doc_key,name,condition,field,extracted,truth,status,abs_error,rel_error
NCT04090528_Prot_SAP_000,,with_skill,primary_outcome_time_frame,6 months,6 months,na,,
NCT04090528_Prot_SAP_000,,with_skill,overall_status,,ACTIVE_NOT_RECRUITING,na,,
NCT04090528_Prot_SAP_000,,no_skill,nct_id,NCT04090528,NCT04090528,correct,,
NCT04090528_Prot_SAP_000,,no_skill,brief_title,"Phase II Trial of pTVG-HP DNA Vaccine with or without pTVG-AR DNA Vaccine and Pembrolizumab in Patients with Castration-Resistant, Metastatic Prostate Cancer","pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",wrong,,
NCT04090528_Prot_SAP_000,,no_skill,official_title,"Phase II Trial of pTVG-HP DNA Vaccine with or without pTVG-AR DNA Vaccine and Pembrolizumab in Patients with Castration-Resistant, Metastatic Prostate Cancer","Phase II Trial of pTVG-HP DNA Vaccine With or Without pTVG-AR DNA Vaccine and Pembrolizumab in Patients With Castration-Resistant, Metastatic Prostate Cancer",na,,
NCT04090528_Prot_SAP_000,,no_skill,sponsor,"University of Wisconsin, Madison","University of Wisconsin, Madison",correct,,
NCT04090528_Prot_SAP_000,,no_skill,study_type,INTERVENTIONAL,INTERVENTIONAL,correct,,
NCT04090528_Prot_SAP_000,,no_skill,phase,PHASE2,PHASE2,correct,,
NCT04090528_Prot_SAP_000,,no_skill,allocation,RANDOMIZED,RANDOMIZED,correct,,
NCT04090528_Prot_SAP_000,,no_skill,masking,NONE,NONE,correct,,
NCT04090528_Prot_SAP_000,,no_skill,intervention_model,PARALLEL,PARALLEL,correct,,
NCT04090528_Prot_SAP_000,,no_skill,enrollment_count,60,60,correct,0.0,0.0
NCT04090528_Prot_SAP_000,,no_skill,start_date,2019-11-25,2019-10-21,na,,
NCT04090528_Prot_SAP_000,,no_skill,primary_completion_date,2024-05-24,2024-11-24,na,,
NCT04090528_Prot_SAP_000,,no_skill,completion_date,2031-05-31,2026-10-01,na,,
NCT04090528_Prot_SAP_000,,no_skill,minimum_age,18 Years,18 Years,correct,,
NCT04090528_Prot_SAP_000,,no_skill,maximum_age,N/A,,na,,
NCT04090528_Prot_SAP_000,,no_skill,sex,MALE,MALE,correct,,
NCT04090528_Prot_SAP_000,,no_skill,healthy_volunteers,False,False,correct,,
NCT04090528_Prot_SAP_000,,no_skill,primary_outcome_measure,6-month progression-free survival rate,Progression-Free Survival (PFS),na,,
NCT04090528_Prot_SAP_000,,no_skill,primary_outcome_time_frame,6 months,6 months,na,,
NCT04090528_Prot_SAP_000,,no_skill,overall_status,ACTIVE_NOT_RECRUITING,ACTIVE_NOT_RECRUITING,na,,
